time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.155616324903,-0.0339171209563,11.7112490413,0.0311413837031,0.0702728874541,0.0,-0.448089905376,0.00203752101977,2.42988434947,0.057641702605,0.0156667492109,0.0,453.6670038297991,453.7052222563163,454.2103092731329,451.38480287601277
1.3800000000000008,-0.183569411706,-0.0333159618752,11.8544558256,0.0343162434515,0.0716362563222,0.0,-0.483784407834,0.0182554595499,2.34383564312,0.0412151713118,0.0340250342339,0.0,379.54525020434977,381.30323814224795,380.80851992751536,379.23626413955134
1.4400000000000008,-0.214349687806,-0.0313782942524,12.001648616,0.0365133627017,0.0741672983436,0.0,-0.542472696875,0.0465979228424,2.56208249324,0.0253234087498,0.0548754741401,0.0,478.14154090081024,479.72810211299935,479.4193008901724,478.2108441927758
1.5000000000000009,-0.248453111315,-0.0278210725753,12.158390287,0.0383637895583,0.0773570482127,0.0,-0.594626128579,0.07214025338,2.66236470539,0.0400624565105,0.0494968278482,0.0,445.00601570848045,444.56737433450104,443.0408330298221,444.25131907242456
1.560000000000001,-0.285966407644,-0.0225834273262,12.3238911711,0.0407981167636,0.0803306418324,0.0,-0.656129203648,0.102707837965,2.85381486529,0.0415721870902,0.0496856849878,0.0,472.5568924525844,472.57282340840334,472.61560812765777,472.732701836843
1.620000000000001,-0.32742001162,-0.0153623388456,12.5030742575,0.0440436673801,0.083608910846,0.0,-0.726004079501,0.138336303308,3.11819669267,0.0716080263623,0.0630502460918,0.0,494.4701167640201,495.455302023972,493.4761981922074,495.68983706009976
1.680000000000001,-0.37254894196,-0.00623480253657,12.6909446365,0.0484912190584,0.0874814469268,0.0,-0.778641784129,0.166307638765,3.14400842993,0.0787354835169,0.0673694523987,0.0,424.2712797564755,424.6452298237146,422.39834771017325,423.01715704011843
1.740000000000001,-0.420748787333,0.00456444906025,12.8785346602,0.0535411001824,0.09120715101,0.0,-0.82835587224,0.194071852635,3.10901758977,0.0932589542466,0.0486236479445,0.0,403.7610075392595,402.0692815713852,403.0076764044753,404.3248224215114
1.8000000000000012,-0.472178482918,0.017226720911,13.0660422559,0.0596110184735,0.0939855086107,0.0,-0.886229482375,0.228535454579,3.14106675648,0.113539618239,0.0412147385307,0.0,426.2378572562938,425.60555596682684,425.05141219360746,426.7950926315181
1.8600000000000012,-0.52736588501,0.0322234776735,13.2579142945,0.0658428256372,0.0964580363098,0.0,-0.953586292124,0.272031881885,3.25424905511,0.0644763534314,0.04119690868,0.0,452.3853219309332,452.384751269776,454.0668461192504,450.121660563529
1.9200000000000013,-0.587148212508,0.0502900043417,13.4616843815,0.069853881073,0.0985038195733,0.0,-1.03938496626,0.330632700005,3.53713926044,0.0712189885346,0.0135112648309,0.0,504.9462432876573,502.9453120938109,501.81732584968745,502.3093007974031
1.9800000000000013,-0.651346236341,0.0714226041782,13.6745500103,0.0744620306731,0.0990909979938,0.0,-1.10061952619,0.374181555871,3.55824679619,0.0861146485919,0.00104029064333,0.0,425.7022782506806,424.63364105355146,425.52110126062576,426.79928350124266
2.0400000000000014,-0.71942588359,0.0954032548718,13.8906401283,0.0794442029709,0.0990282203448,0.0,-1.16868920884,0.425656512241,3.64440573352,0.0760373874307,-0.00558568417316,0.0,447.17025567656884,446.6301677357951,447.39099022870084,446.57523933664817
2.1000000000000014,-0.791574900244,0.122557990371,14.1117336391,0.0837687104976,0.0984147672371,0.0,-1.23622281284,0.479917388661,3.72504393006,0.0626653667491,-0.0216524049497,0.0,446.16058426102944,444.84690814623775,446.9235613760611,445.83620598442985
2.1600000000000015,-0.868085656214,0.153327397167,14.3409122882,0.0875319309535,0.0968521547346,0.0,-1.31392807001,0.546103315317,3.91354187577,0.0628300132297,-0.0367151325686,0.0,480.4152822068371,479.2716394538599,479.0602863170266,479.07533945456544
2.2200000000000015,-0.948823150555,0.187791311731,14.5772798672,0.0910546861132,0.0945119265317,0.0,-1.377110288,0.603020531191,3.96515013004,0.0488539477221,-0.044025204446,0.0,438.92001877016446,438.3120809847621,439.7486089728657,438.5916835431019
2.2800000000000016,-1.03384483916,0.226252869095,14.8223831219,0.0940465145599,0.0921961087614,0.0,-1.45658417003,0.679308760629,4.20404158058,0.0518100304772,-0.0295008542402,0.0,496.0305832474287,497.0955148928466,495.0152059650711,495.2339793836576
2.3400000000000016,-1.12299641037,0.268761243867,15.075442252,0.096968493108,0.0906387089991,0.0,-1.51499716692,0.737895649279,4.23110888791,0.041615023462,-0.0196739438395,0.0,432.83961190054134,433.66575367700204,434.0845163609112,433.22956321617977
2.4000000000000017,-1.21583914353,0.31505906597,15.332406377,0.0994168713804,0.0893502766106,0.0,-1.57962130453,0.805570029431,4.3339086539,0.0391381868851,-0.025340995582,0.0,457.9196115523876,457.468548964183,457.9315301575834,457.7352623774137
2.4600000000000017,-1.3124820053,0.365405300907,15.5949248367,0.101366262022,0.0877602911337,0.0,-1.64164859047,0.87281352194,4.41633058513,0.0138794975725,-0.0289239227737,0.0,453.3709965106681,453.0828624314843,452.56024152141725,450.5227066139288
2.520000000000002,-1.41287185828,0.419878725228,15.8629818264,0.101933949324,0.0858680276236,0.0,-1.70448535032,0.942986522254,4.51845904278,-0.00129323658074,-0.0373569060748,0.0,459.96497709798433,459.29624238344695,459.47363643656155,458.26893811819156
2.580000000000002,-1.5168652277,0.478414074054,16.1356385399,0.102914318604,0.0833248153968,0.0,-1.76174736436,1.00821240211,4.56986547005,0.0384451149255,-0.0550529345292,0.0,444.90036350334464,443.44786621722994,442.8305711554002,446.0878317434737
2.640000000000002,-1.62424014186,0.540876513831,16.4112811915,0.105050057332,0.0798751212467,0.0,-1.81711478379,1.07404666245,4.61799525652,0.0291832173774,-0.0628882429572,0.0,443.90149523135494,443.255668591471,444.3646364226744,443.60519795843953
2.700000000000002,-1.73477638075,0.607191543045,16.6885411579,0.106627554059,0.0768936917585,0.0,-1.86716829573,1.13658536856,4.62395781162,0.0197710387005,-0.0315085538784,0.0,429.0217422903629,431.676271908744,431.339537920724,430.54399617789323
2.760000000000002,-1.84833187632,0.677362062394,16.9668888118,0.108596873631,0.0755703449867,0.0,-1.91789175931,1.20255280002,4.6541248916,0.0508638849805,-0.00782596183345,0.0,437.62912934676837,439.59612130197416,437.35502131381133,439.937814289458
2.820000000000002,-1.96544082022,0.752285179493,17.2539305554,0.111984053809,0.0747602045707,0.0,-1.98560524131,1.29514791432,4.91271387949,0.0657745783123,-0.0283728377437,0.0,507.69978162463724,506.22338577877264,506.9766593068788,508.0486825547375
2.880000000000002,-2.08618291819,0.832234203216,17.5510199177,0.116521629609,0.0729214409067,0.0,-2.03896230048,1.37018530275,4.98982798894,0.0903056371436,-0.0356306041612,0.0,457.7522377290639,457.1739423700537,454.4126815037358,456.37935253151085
2.940000000000002,-2.2101355624,0.916843545853,17.8532766667,0.122166493286,0.0707760387668,0.0,-2.09257630801,1.45061743721,5.08485005786,0.100722513578,-0.0360100424297,0.0,462.41019974341907,462.3797938882136,462.915897357027,463.74204809684494
3.000000000000002,-2.33736761884,1.00656685729,18.1626124797,0.127730493313,0.0690395608868,0.0,-2.14826968673,1.5406935694,5.22554829612,0.0676622380821,-0.0176231681277,0.0,477.44185612013365,478.84260426057995,478.57890711748854,476.06174289135674
3.0600000000000023,-2.46734564615,1.10074868686,18.4721981769,0.131556013906,0.0677348915842,0.0,-2.18432666482,1.59902365352,5.09450800248,0.0545154147669,-0.0316182773584,0.0,391.96220866879935,390.65901498011834,390.9279489539711,389.7042648111581
3.1200000000000023,-2.59981465324,1.19914050304,18.7789090133,0.134650487059,0.0660587277126,0.0,-2.23116538778,1.68094734351,5.12893670258,0.0449293812903,-0.0214365954851,0.0,444.6944795941548,445.52764225956264,446.60618350379696,445.82518032136403
3.1800000000000024,-2.7353205833,1.30300412627,19.0913944979,0.13706541674,0.0656787404536,0.0,-2.2855978563,1.78132032517,5.28638550226,0.0286938496401,0.0136280367452,0.0,483.1694879263199,485.80628294497046,483.5343779156977,482.3102270331744
3.2400000000000024,-2.87374396466,1.41219930618,19.4080011557,0.138548645855,0.0666079026418,0.0,-2.32861972315,1.85862618578,5.26715844914,0.0152741203464,0.01896455594,0.0,431.0219508335579,431.4727141446526,430.73522137699206,429.59872453102787
3.3000000000000025,-3.01505785044,1.52664304843,19.7276874904,0.14078840906,0.0676657828525,0.0,-2.38194271931,1.95622107385,5.38832967505,0.0626948830274,0.0148220569689,0.0,473.8257601278271,473.50704236210225,473.97941543655094,477.6109476878303
3.3600000000000025,-3.15943097735,1.64664347511,20.0521827231,0.144308547913,0.068730871481,0.0,-2.43059743179,2.04405965096,5.4278201337,0.0490752281122,0.0230463271957,0.0,451.2488060697008,451.91226689583067,451.4102549656793,450.3119746639288
3.4200000000000026,-3.30685670131,1.77219121128,20.3805451118,0.147046332507,0.0699128650499,0.0,-2.48371580506,2.14103321427,5.51697751767,0.0376540813024,0.0119886373761,0.0,468.1624709689748,467.3010962389351,467.35536323797066,466.4652535507285
3.4800000000000026,-3.45717384015,1.90292412042,20.70967691,0.149113642862,0.0707569950059,0.0,-2.52696776566,2.21689362559,5.45427696872,0.027137133479,0.0179344814636,0.0,419.8480793806331,420.3636516845842,420.24915275470454,419.33692316969706
